id_transaccion,fecha,producto,categoria,cantidad,precio,total,segmento_cliente,estado
11979,6/11/2025,SSD,Almacenamiento,2,984.8633572,1969.73,PYME,Completada
11980,4/8/2025,Monitor,Pantallas,3,666.1174966,1998.35,PYME,Completada
11981,3/15/2025,Monitor,Pantallas,1,1094.593803,1094.59,PYME,Completada
11982,1/15/2025,Dock USB,Accesorios,2,550.9175736,1101.84,PYME,Completada
11983,6/30/2025,Tablet,Computo,1,135.0977832,135.1,Individual,Completada
11984,2/17/2025,Router,Red,1,204.5335035,204.53,Individual,Completada
11985,6/1/2025,Laptop,Computo,1,99.95353951,99.95,Empresa,Completada
11986,8/15/2025,Auriculares,Audio,1,766.1255811,766.13,Empresa,Completada
11987,4/22/2025,Tablet,Computo,1,792.6387492,792.64,Individual,Completada
11988,3/16/2025,Auriculares,Audio,1,665.6530913,665.65,PYME,Completada
11989,10/10/2025,Teclado,Accesorios,2,930.0021633,1860,Empresa,Completada
11990,12/24/2025,SSD,Almacenamiento,2,993.7687224,1987.54,PYME,Completada
11991,2/5/2025,Teclado,Accesorios,3,334.3223799,1002.97,Empresa,Completada
11992,3/10/2025,Auriculares,Audio,1,1470.648169,1470.65,Individual,Completada
11993,12/18/2025,Mouse,Accesorios,1,663.9550962,663.96,Empresa,Completada
11994,1/29/2025,Mouse,Accesorios,1,1204.441772,1204.44,Individual,Completada
11995,12/4/2025,Webcam,Video,1,392.326441,392.33,Empresa,Completada
11996,1/17/2025,Webcam,Video,3,584.1264569,1752.38,Individual,Completada
11997,11/18/2025,Laptop,Computo,1,326.1173756,326.12,Individual,Completada
11998,4/21/2025,Router,Red,2,802.107219,1604.21,Individual,Completada
11999,12/15/2025,Mouse,Accesorios,3,118.7352879,356.21,PYME,Completada
12000,4/25/2025,Teclado,Accesorios,1,656.9312437,656.93,Individual,Completada
12001,9/17/2025,Auriculares,Audio,3,1450.203616,4350.61,Individual,Completada
12002,2/22/2025,Dock USB,Accesorios,1,1205.370323,1205.37,Empresa,Completada
12003,3/9/2025,Webcam,Video,2,1238.601857,2477.2,Empresa,Completada
12004,9/30/2025,Tablet,Computo,1,194.4281534,194.43,Empresa,Completada
12005,7/17/2025,Monitor,Pantallas,1,230.1858828,230.19,Empresa,Completada
12006,12/17/2025,Tablet,Computo,2,1014.491499,2028.98,Empresa,Completada
12007,6/12/2025,Webcam,Video,1,852.6810784,852.68,Empresa,Completada
12008,10/31/2025,Mouse,Accesorios,2,942.2997687,1884.6,Empresa,Completada
12009,6/16/2025,Monitor,Pantallas,2,516.6029504,1033.21,Individual,Completada
12010,12/22/2025,Laptop,Computo,2,512.6102985,1025.22,Empresa,Completada
12011,12/13/2025,Auriculares,Audio,1,1443.39737,1443.4,PYME,Completada
12012,5/26/2025,SSD,Almacenamiento,1,1073.208346,1073.21,Individual,Completada
12013,12/13/2025,Mouse,Accesorios,3,1123.359761,3370.08,Individual,Completada
12014,11/6/2025,Auriculares,Audio,2,1354.677828,2709.36,Empresa,Completada
12015,3/15/2025,Auriculares,Audio,2,1128.974196,2257.95,Individual,Completada
12016,8/23/2025,Dock USB,Accesorios,3,305.0408647,915.12,Individual,Completada
12017,2/14/2025,Dock USB,Accesorios,1,852.400985,852.4,Empresa,Completada
12018,11/4/2025,Auriculares,Audio,1,1444.709679,1444.71,Empresa,Completada
12019,3/12/2025,Auriculares,Audio,1,1065.754559,1065.75,Individual,Completada
12020,2/8/2025,Tablet,Computo,3,391.1764876,1173.53,Empresa,Completada
12021,6/2/2025,Laptop,Computo,1,1445.661447,1445.66,,Completada
12022,8/15/2025,Teclado,Accesorios,1,278.4719887,278.47,,Completada
12023,11/16/2025,Monitor,Pantallas,2,391.2617309,782.52,,Completada
12024,12/3/2025,Laptop,Computo,1,1348.16699,1348.17,PYME,Completada
12025,6/16/2025,SSD,Almacenamiento,3,625.1386912,1875.42,,Completada
12026,2/7/2025,Webcam,Video,3,1124.898908,3374.7,,Completada
12027,8/29/2025,Laptop,Computo,3,156.6624661,469.99,Individual,Completada
12028,7/1/2025,Teclado,Accesorios,3,232.8647433,698.59,Empresa,Completada
12029,6/26/2025,Dock USB,Accesorios,3,1499.872371,4499.62,Individual,Completada
12030,4/24/2025,Router,Red,3,495.1098405,1485.33,Individual,Completada
12031,7/21/2025,Auriculares,Audio,1,646.6399218,646.64,Individual,Completada
12032,5/20/2025,Laptop,Computo,1,79.04886802,79.05,PYME,Completada
12033,10/21/2025,Mouse,Accesorios,1,1474.355741,1474.36,PYME,Completada
12034,7/20/2025,Dock USB,Accesorios,3,1191.722703,3575.17,Individual,Completada
12035,11/14/2025,Laptop,Computo,3,52.91238962,158.74,Empresa,Completada
12036,7/12/2025,Tablet,Computo,3,1115.171187,3345.51,PYME,Completada
12037,3/10/2025,Laptop,Computo,2,1476.83334,2953.67,Individual,Completada
12038,11/10/2025,Teclado,Accesorios,1,732.2740843,732.27,PYME,Completada
12039,7/2/2025,Webcam,Video,2,155.548515,311.1,PYME,Completada
12040,3/19/2025,Laptop,Computo,2,521.5459229,1043.09,PYME,Completada
12041,8/25/2025,Teclado,Accesorios,2,1017.215154,2034.43,Empresa,Completada
12042,5/15/2025,Laptop,Computo,1,694.401339,694.4,Individual,Completada
12043,11/18/2025,Laptop,Computo,2,298.1923262,596.38,PYME,Completada
12044,6/25/2025,Tablet,Computo,2,954.4159089,1908.83,PYME,Completada
12045,9/20/2025,Mouse,Accesorios,1,1223.234272,1223.23,Individual,Completada
12046,2/2/2025,Dock USB,Accesorios,3,1212.241482,3636.72,Individual,Completada
12047,6/4/2025,Laptop,Computo,1,529.0983585,529.1,Empresa,Completada
12048,11/27/2025,Tablet,Computo,3,237.9575274,713.87,Individual,Completada
12049,9/28/2025,Teclado,Accesorios,1,711.465284,711.47,Individual,Completada
12050,3/29/2025,Laptop,Computo,1,301.0091977,301.01,PYME,Completada
12051,4/22/2025,Tablet,Computo,3,81.50796669,244.52,Individual,Completada
12052,5/2/2025,Router,Red,1,1196.589046,1196.59,Individual,Completada
12053,9/19/2025,Webcam,Video,1,1056.593534,1056.59,Individual,Completada
12054,10/23/2025,Laptop,Computo,3,1023.323848,3069.97,PYME,Completada
12055,9/21/2025,Monitor,Pantallas,3,360.2567908,1080.77,Empresa,Completada
12056,7/21/2025,Mouse,Accesorios,3,1465.204142,4395.61,Individual,Completada
12057,10/8/2025,Dock USB,Accesorios,3,1155.90917,3467.73,PYME,Completada
12058,6/12/2025,Mouse,Accesorios,1,283.4272226,283.43,Individual,Completada
12059,2/5/2025,Tablet,Computo,2,483.2583453,966.52,Individual,Completada
12060,7/12/2025,Auriculares,Audio,1,166.542332,166.54,Individual,Completada
12061,12/9/2025,Laptop,Computo,3,384.7650006,1154.3,Individual,Completada
12062,10/3/2025,Monitor,Pantallas,2,822.5704461,1645.14,PYME,Completada
12063,8/18/2025,Auriculares,Audio,1,960.7114905,960.71,Individual,Completada
12064,9/14/2025,Webcam,Video,1,1028.984837,1028.98,Individual,Completada
12065,12/3/2025,Tablet,Computo,2,230.4412862,460.88,Individual,Completada
12066,6/13/2025,SSD,Almacenamiento,1,1177.258794,1177.26,Individual,Completada
12067,5/20/2025,Monitor,Pantallas,3,875.9097764,2627.73,Individual,Completada
12068,12/12/2025,Teclado,Accesorios,1,149.7458579,149.75,PYME,Completada
12069,10/29/2025,Teclado,Accesorios,1,335.7518345,335.75,Individual,Completada
12070,5/28/2025,Monitor,Pantallas,2,969.4857945,1938.97,PYME,Completada
12071,6/13/2025,Dock USB,Accesorios,3,862.9095962,2588.73,Individual,Completada
12072,6/1/2025,Laptop,Computo,2,1144.461535,2288.92,PYME,Completada
12073,3/27/2025,Auriculares,Audio,1,951.4428771,951.44,Individual,Completada
12074,12/2/2025,Dock USB,Accesorios,1,1477.091752,1477.09,Individual,Completada
12075,6/15/2025,Dock USB,Accesorios,2,216.1972638,432.39,PYME,Completada
12076,11/6/2025,SSD,Almacenamiento,1,479.6492542,479.65,PYME,Completada
12077,3/16/2025,Mouse,Accesorios,3,1133.663872,3400.99,Individual,Completada
12078,7/11/2025,Mouse,Accesorios,2,941.4844368,1882.97,Individual,Completada
12079,1/25/2025,SSD,Almacenamiento,1,1185.128707,1185.13,,Completada
12080,9/29/2025,Auriculares,Audio,1,1449.287971,1449.29,Empresa,Completada
12081,8/14/2025,Teclado,Accesorios,1,981.9079206,981.91,PYME,Completada
12082,8/11/2025,Auriculares,Audio,3,315.808528,947.43,Individual,Completada
12083,1/12/2025,Laptop,Computo,2,482.3841238,964.77,PYME,Completada
12084,3/23/2025,Router,Red,2,925.1116626,1850.22,Individual,Completada
12085,2/18/2025,Dock USB,Accesorios,1,522.1352063,522.14,Individual,Completada
12086,4/16/2025,Webcam,Video,3,489.5427713,1468.63,Individual,Completada
12087,8/1/2025,Webcam,Video,3,1440.694018,4322.08,PYME,Completada
12088,7/17/2025,Router,Red,3,932.6114042,2797.83,Individual,Completada
12089,8/21/2025,Router,Red,2,1408.649113,2817.3,PYME,Completada
12090,7/24/2025,Webcam,Video,2,329.1076758,658.22,PYME,Completada
12091,4/29/2025,Mouse,Accesorios,1,1196.566749,1196.57,Individual,Completada
12092,3/23/2025,Dock USB,Accesorios,2,678.5535901,1357.11,Individual,Completada
12093,3/8/2025,Laptop,Computo,1,831.3808125,831.38,Individual,Completada
12094,10/30/2025,Monitor,Pantallas,3,1170.630576,3511.89,PYME,Completada
12095,8/5/2025,Router,Red,1,1386.720462,1386.72,PYME,Completada
12096,3/2/2025,Router,Red,1,798.5662688,798.57,Individual,Completada
12097,3/28/2025,Auriculares,Audio,3,438.854638,1316.56,Empresa,Completada
12098,11/6/2025,Router,Red,3,150.4570613,451.37,,Completada
12099,9/6/2025,Auriculares,Audio,2,1469.811792,2939.62,PYME,Completada
12100,9/24/2025,Laptop,Computo,3,1253.680481,3761.04,Empresa,Completada
12101,6/15/2025,Tablet,Computo,2,98.82065465,197.64,PYME,Completada
12102,4/1/2025,Laptop,Computo,3,187.9341368,563.8,Individual,Completada
12103,12/15/2025,SSD,Almacenamiento,3,969.4237413,2908.27,Individual,Completada
12104,10/22/2025,Mouse,Accesorios,1,742.1395737,742.14,PYME,Completada
12105,4/14/2025,Teclado,Accesorios,1,1082.237151,1082.24,Empresa,Completada
12106,11/1/2025,Auriculares,Audio,1,61.18687865,61.19,PYME,Completada
12107,10/26/2025,Monitor,Pantallas,1,1253.511168,1253.51,Individual,Completada
12108,4/29/2025,SSD,Almacenamiento,1,307.2520479,307.25,Individual,Completada
12109,6/4/2025,Teclado,Accesorios,1,1389.926963,1389.93,Individual,Completada
12110,3/25/2025,Tablet,Computo,1,1497.258924,1497.26,Empresa,Completada
12111,2/21/2025,Monitor,Pantallas,2,1070.558771,2141.12,Individual,Completada
12112,9/1/2025,Router,Red,3,1199.707302,3599.12,Individual,Completada
12113,4/13/2025,Tablet,Computo,2,1313.165525,2626.33,PYME,Completada
12114,11/9/2025,Mouse,Accesorios,3,1267.786563,3803.36,Empresa,Cancelada
12115,12/7/2025,Router,Red,3,1368.157748,4104.47,Empresa,Completada
12116,2/24/2025,Webcam,Video,3,237.9869692,713.96,Individual,Completada
12117,6/8/2025,Teclado,Accesorios,1,916.3190143,916.32,PYME,Completada
12118,10/6/2025,SSD,Almacenamiento,1,462.0137489,462.01,Empresa,Completada
12119,10/12/2025,Mouse,Accesorios,3,1228.804508,3686.41,Individual,Completada
12120,10/1/2025,Monitor,Pantallas,1,782.5792744,782.58,Individual,Completada
12121,5/27/2025,Tablet,Computo,1,808.3144883,808.31,Empresa,Completada
12122,6/9/2025,Laptop,Computo,2,1486.055637,2972.11,PYME,Completada
12123,8/11/2025,Webcam,Video,1,1311.171577,1311.17,PYME,Completada
12124,12/24/2025,Teclado,Accesorios,1,1047.100656,1047.1,Empresa,Completada
12125,5/1/2025,Dock USB,Accesorios,2,1134.672395,2269.34,Empresa,Completada
12126,12/5/2025,Tablet,Computo,2,311.3867552,622.77,Empresa,Completada
12127,4/17/2025,Auriculares,Audio,3,197.5931613,592.78,Empresa,Completada
12128,12/5/2025,Monitor,Pantallas,2,826.1103131,1652.22,,Completada
12129,9/17/2025,SSD,Almacenamiento,1,1348.092141,1348.09,Individual,Completada
12130,6/7/2025,SSD,Almacenamiento,3,165.8830699,497.65,PYME,Completada
12131,8/15/2025,Dock USB,Accesorios,3,926.0738629,2778.22,Individual,Completada
12132,4/20/2025,Router,Red,2,121.4197295,242.84,Individual,Completada
12133,4/1/2025,Laptop,Computo,3,911.8391795,2735.52,PYME,Completada
12134,2/21/2025,Router,Red,2,1484.283139,2968.57,PYME,Completada
12135,2/26/2025,Dock USB,Accesorios,1,1395.372302,1395.37,Individual,Completada
12136,5/26/2025,Monitor,Pantallas,3,340.4303224,1021.29,Individual,Completada
12137,10/22/2025,Router,Red,2,435.8735135,871.75,,Completada
12138,8/10/2025,Laptop,Computo,1,516.4213939,516.42,PYME,Completada
12139,2/9/2025,Dock USB,Accesorios,2,985.6885812,1971.38,Empresa,Completada
12140,11/18/2025,Router,Red,2,1072.029124,2144.06,Individual,Completada
12141,8/4/2025,Mouse,Accesorios,3,1478.00025,4434,Individual,Completada
12142,12/21/2025,Mouse,Accesorios,3,666.7416457,2000.22,PYME,Completada
12143,9/12/2025,Auriculares,Audio,2,266.4241864,532.85,,Completada
12144,3/19/2025,Dock USB,Accesorios,1,682.0163589,682.02,Individual,Completada
12145,6/22/2025,Tablet,Computo,2,637.5731778,1275.15,Individual,Completada
12146,9/1/2025,SSD,Almacenamiento,3,75.03468971,225.1,PYME,Cancelada
12147,1/7/2025,Dock USB,Accesorios,2,467.0684976,934.14,Empresa,Completada
12148,1/20/2025,Auriculares,Audio,2,1364.836148,2729.67,Individual,Completada
12149,2/14/2025,Laptop,Computo,2,1383.242739,2766.49,Individual,Completada
12150,4/17/2025,Webcam,Video,3,1268.059695,3804.18,PYME,Completada
12151,6/5/2025,Tablet,Computo,1,598.7211732,598.72,Empresa,Completada
12152,6/18/2025,Mouse,Accesorios,3,1253.594616,3760.78,PYME,Completada
12153,3/17/2025,Teclado,Accesorios,1,1448.357734,1448.36,Individual,Completada
12154,9/6/2025,Tablet,Computo,3,199.5258495,598.58,,Completada
12155,8/20/2025,Tablet,Computo,2,370.3630618,740.73,Individual,Completada
12156,4/18/2025,Laptop,Computo,2,228.788304,457.58,Empresa,Completada
12157,1/14/2025,Mouse,Accesorios,1,179.205766,179.21,Individual,Completada
12158,2/6/2025,Laptop,Computo,1,1228.688764,1228.69,Individual,Completada
12159,6/17/2025,Router,Red,2,631.5716221,1263.14,,Completada
12160,3/29/2025,Laptop,Computo,3,839.0051195,2517.02,Individual,Completada
12161,5/8/2025,Auriculares,Audio,1,729.2589248,729.26,Individual,Completada
12162,8/5/2025,SSD,Almacenamiento,2,366.7751548,733.55,Individual,Completada
12163,7/15/2025,Auriculares,Audio,2,882.5426799,1765.09,Individual,Completada
12164,3/11/2025,Teclado,Accesorios,3,573.9195001,1721.76,Empresa,Cancelada
12165,5/15/2025,Auriculares,Audio,2,755.0388757,1510.08,Individual,Completada
12166,8/6/2025,SSD,Almacenamiento,3,317.4194197,952.26,,Completada
12167,10/28/2025,Webcam,Video,2,143.7400403,287.48,Individual,Completada
12168,10/8/2025,Tablet,Computo,2,1392.231304,2784.46,Individual,Completada
12169,7/24/2025,Mouse,Accesorios,2,902.0567284,1804.11,Empresa,Completada
12170,5/15/2025,Tablet,Computo,1,260.8735326,260.87,Individual,Completada
12171,5/3/2025,SSD,Almacenamiento,3,365.6558422,1096.97,Individual,Completada
12172,11/2/2025,Laptop,Computo,2,510.4077648,1020.82,Individual,Completada
12173,1/2/2025,Webcam,Video,1,1033.543183,1033.54,Empresa,Completada
12174,12/20/2025,Webcam,Video,2,632.1269278,1264.25,Individual,Completada
12175,9/24/2025,Auriculares,Audio,1,773.951631,773.95,Empresa,Completada
12176,9/20/2025,Mouse,Accesorios,1,917.2545065,917.25,,Completada
12177,1/10/2025,Router,Red,2,1241.69484,2483.39,,Completada
12178,8/14/2025,Dock USB,Accesorios,2,1250.4729,2500.95,PYME,Completada
12179,6/4/2025,Dock USB,Accesorios,3,736.0224093,2208.07,Empresa,Completada
12180,2/16/2025,Monitor,Pantallas,3,367.2979396,1101.89,Individual,Completada
12181,4/23/2025,Mouse,Accesorios,3,1214.045406,3642.14,PYME,Completada
12182,12/13/2025,SSD,Almacenamiento,1,616.4414062,616.44,Individual,Completada
12183,7/8/2025,Teclado,Accesorios,2,1026.408029,2052.82,Empresa,Completada
12184,6/24/2025,Mouse,Accesorios,1,1330.626845,1330.63,Individual,Completada
12185,2/2/2025,SSD,Almacenamiento,2,1161.492017,2322.98,PYME,Completada
12186,9/6/2025,Dock USB,Accesorios,2,1471.040487,2942.08,Individual,Completada
12187,9/2/2025,Webcam,Video,1,1423.998627,1424,PYME,Completada
12188,8/11/2025,SSD,Almacenamiento,3,1174.412257,3523.24,,Completada
12189,7/2/2025,Tablet,Computo,1,1028.079506,1028.08,Individual,Completada
12190,6/19/2025,Monitor,Pantallas,2,809.936636,1619.87,Individual,Completada
12191,8/16/2025,Router,Red,2,817.3069754,1634.61,Empresa,Completada
12192,3/9/2025,Tablet,Computo,1,878.7910012,878.79,Individual,Completada
12193,12/25/2025,Router,Red,1,1439.36995,1439.37,PYME,Completada
12194,8/6/2025,Teclado,Accesorios,3,439.3886123,1318.17,Individual,Completada
12195,4/8/2025,Tablet,Computo,1,1099.599899,1099.6,Empresa,Completada
12196,6/28/2025,Laptop,Computo,2,1403.92944,2807.86,PYME,Completada
12197,10/4/2025,Webcam,Video,2,1403.356773,2806.71,Individual,Cancelada
12198,3/29/2025,Auriculares,Audio,1,972.3553925,972.36,PYME,Completada
12199,4/28/2025,Monitor,Pantallas,1,448.9947053,448.99,Empresa,Completada
12200,9/2/2025,Monitor,Pantallas,3,248.3871722,745.16,PYME,Completada
12201,4/22/2025,Teclado,Accesorios,2,397.3096402,794.62,Empresa,Completada
12202,10/19/2025,Tablet,Computo,3,502.6404067,1507.92,,Completada
12203,3/7/2025,Laptop,Computo,3,334.2223931,1002.67,Individual,Completada
12204,10/18/2025,SSD,Almacenamiento,1,398.5083619,398.51,Empresa,Completada
12205,2/24/2025,Auriculares,Audio,3,1173.397495,3520.19,Individual,Completada
12206,1/21/2025,Auriculares,Audio,1,888.7065463,888.71,Individual,Completada
12207,12/7/2025,Laptop,Computo,1,1031.090047,1031.09,Empresa,Completada
12208,8/11/2025,SSD,Almacenamiento,3,659.0373238,1977.11,PYME,Completada
12209,5/23/2025,Teclado,Accesorios,1,303.194081,303.19,Individual,Completada
12210,3/20/2025,Router,Red,2,1169.330499,2338.66,Empresa,Completada
12211,8/16/2025,Webcam,Video,3,997.0477404,2991.14,Individual,Completada
12212,7/10/2025,Webcam,Video,3,389.5683643,1168.71,Empresa,Completada
12213,12/10/2025,Monitor,Pantallas,2,471.5621105,943.12,Individual,Completada
12214,12/14/2025,Mouse,Accesorios,3,63.16673954,189.5,Individual,Completada
12215,9/9/2025,SSD,Almacenamiento,3,675.6404131,2026.92,Individual,Completada
12216,6/2/2025,Router,Red,2,991.9029729,1983.81,Empresa,Completada
12217,6/12/2025,Laptop,Computo,2,732.0439248,1464.09,Individual,Completada
12218,9/15/2025,Laptop,Computo,1,314.6089598,314.61,,Completada
12219,2/23/2025,Tablet,Computo,2,453.4849621,906.97,Individual,Completada
12220,5/16/2025,Webcam,Video,1,1144.466749,1144.47,PYME,Completada
12221,2/10/2025,Dock USB,Accesorios,2,1387.28567,2774.57,PYME,Completada
12222,2/23/2025,Teclado,Accesorios,1,451.946019,451.95,Individual,Completada
12223,3/16/2025,Mouse,Accesorios,1,177.6466461,177.65,PYME,Completada
12224,6/26/2025,Router,Red,2,1197.825319,2395.65,,Completada
12225,10/21/2025,Mouse,Accesorios,3,587.0357818,1761.11,Individual,Completada
12226,6/25/2025,Auriculares,Audio,1,1044.161617,1044.16,Individual,Completada
12227,5/13/2025,Webcam,Video,2,466.3007834,932.6,Individual,Completada
12228,2/15/2025,Dock USB,Accesorios,1,98.45486901,98.45,Individual,Completada
12229,7/10/2025,Tablet,Computo,2,1494.042958,2988.09,Individual,Completada
12230,4/4/2025,Router,Red,1,682.7715975,682.77,PYME,Completada
12231,8/7/2025,SSD,Almacenamiento,2,800.1578559,1600.32,PYME,Completada
12232,12/3/2025,Dock USB,Accesorios,3,881.0535624,2643.16,Individual,Cancelada
12233,2/3/2025,Webcam,Video,2,844.4395107,1688.88,Empresa,Completada
12234,3/3/2025,Monitor,Pantallas,3,584.644137,1753.93,PYME,Completada
12235,6/10/2025,Router,Red,1,165.7669784,165.77,PYME,Completada
12236,12/3/2025,Router,Red,2,533.7893106,1067.58,Individual,Completada
12237,10/21/2025,Auriculares,Audio,3,1165.175022,3495.53,Individual,Completada
12238,12/21/2025,Dock USB,Accesorios,3,1100.0438,3300.13,Individual,Completada
12239,5/23/2025,SSD,Almacenamiento,3,652.8129364,1958.44,Individual,Completada
12240,12/23/2025,Webcam,Video,3,1142.520692,3427.56,Empresa,Completada
12241,2/5/2025,Auriculares,Audio,2,167.2484898,334.5,Empresa,Completada
12242,1/9/2025,Teclado,Accesorios,3,1358.077038,4074.23,,Completada
12243,11/18/2025,Dock USB,Accesorios,2,1086.000457,2172,PYME,Completada
12244,12/16/2025,SSD,Almacenamiento,1,1288.406486,1288.41,PYME,Completada
12245,2/5/2025,Laptop,Computo,1,879.8802713,879.88,Individual,Completada
12246,1/31/2025,Tablet,Computo,2,1228.756244,2457.51,Individual,Completada
12247,1/28/2025,Laptop,Computo,3,944.1908961,2832.57,,Completada
12248,2/9/2025,Tablet,Computo,1,1055.507205,1055.51,Individual,Completada
12249,3/7/2025,Router,Red,2,1243.871639,2487.74,,Completada
12250,12/19/2025,Auriculares,Audio,1,854.7463644,854.75,Empresa,Completada
12251,9/19/2025,Mouse,Accesorios,3,492.3438108,1477.03,Empresa,Completada
